RunID,Evaluations,Current_Fitness,Best_Fitness,Temperature,Operator
12,698802,1655.21,867.23,88.9516,2OPT
12,698902,1762.25,867.23,87.6272,INSERT
12,699002,1545.84,867.23,86.3225,2OPT
12,699102,1676.59,867.23,85.0372,ROUTE_MERGE
12,699202,1625.95,867.23,83.7711,GLOBAL_SWAP
12,699302,1608.82,867.23,82.5238,ROUTE_MERGE
12,699402,1555.85,867.23,81.2951,INSERT
12,699502,1534.16,867.23,80.0847,2OPT
12,699602,1568.34,867.23,78.8923,2OPT
12,699702,1707.85,867.23,77.7177,LOCAL_SWAP
12,699802,1710.14,867.23,76.5605,REMOVE
12,699902,1662.22,867.23,75.4206,LOCAL_SWAP
12,700002,1486.38,867.23,74.2976,ROUTE_MERGE
12,700102,1722.72,867.23,73.1914,REMOVE
12,700202,1654.3,867.23,72.1017,REMOVE
12,700302,1777.55,867.23,71.0281,2OPT
12,700402,1731.96,867.23,69.9706,GLOBAL_SWAP
12,700502,1441.36,867.23,68.9288,INSERT
12,700602,1671.7,867.23,67.9025,2OPT
12,700702,1617.37,867.23,66.8915,2OPT
12,700802,1569.61,867.23,65.8955,ROUTE_MERGE
12,700902,1441.53,867.23,64.9144,INSERT
12,701002,1383.57,867.23,63.9479,ROUTE_MERGE
12,701102,1614.35,867.23,62.9957,REMOVE
12,701202,1600.08,867.23,62.0578,2OPT
12,701302,1770.26,867.23,61.1338,ROUTE_MERGE
12,701402,1781.21,867.23,60.2235,LOCAL_SWAP
12,701502,1665.02,867.23,59.3269,LOCAL_SWAP
12,701602,1561.15,867.23,58.4435,GLOBAL_SWAP
12,701702,1463.86,867.23,57.5734,2OPT
12,701802,1531.5,867.23,56.7161,GLOBAL_SWAP
12,701902,1443.46,867.23,55.8717,REMOVE
12,702002,1465.09,867.23,55.0398,LOCAL_SWAP
12,702102,1612.8,867.23,54.2203,ROUTE_MERGE
12,702202,1489.09,867.23,53.413,INSERT
12,702302,1769.97,867.23,52.6177,INSERT
12,702402,1714,867.23,51.8343,INSERT
12,702502,1716.88,867.23,51.0625,INSERT
12,702602,1476.71,867.23,50.3023,GLOBAL_SWAP
12,702702,1566.64,867.23,49.5533,INSERT
12,702802,1567.37,867.23,48.8155,REMOVE
12,702902,1621.14,867.23,48.0887,ROUTE_MERGE
12,703002,1352.8,867.23,47.3727,INSERT
12,703102,1480.17,867.23,46.6673,ROUTE_MERGE
12,703202,1481.84,867.23,45.9725,ROUTE_MERGE
12,703302,1688.04,867.23,45.288,2OPT
12,703402,1598.63,867.23,44.6137,LOCAL_SWAP
12,703502,1419.2,867.23,43.9494,INSERT
12,703602,1502.12,867.23,43.2951,LOCAL_SWAP
12,703702,1485.36,867.23,42.6504,INSERT
12,703802,1524.6,867.23,42.0154,INSERT
12,703902,1545.32,867.23,41.3898,REMOVE
12,704002,1439,867.23,40.7736,2OPT
12,704102,1526.87,867.23,40.1665,INSERT
12,704202,1584.8,867.23,39.5684,INSERT
12,704302,1489.65,867.23,38.9793,2OPT
12,704402,1545.24,867.23,38.3989,INSERT
12,704502,1333.19,867.23,37.8272,GLOBAL_SWAP
12,704602,1534.25,867.23,37.264,INSERT
12,704702,1405.14,867.23,36.7092,2OPT
12,704802,1649.4,867.23,36.1626,2OPT
12,704902,1316.5,867.23,35.6242,2OPT
12,705002,1286.16,867.23,35.0937,REMOVE
12,705102,1309.11,867.23,34.5712,REMOVE
12,705202,1376.48,867.23,34.0565,2OPT
12,705302,1224.49,867.23,33.5494,LOCAL_SWAP
